,Category,tweet,polarity,analysis
1940,spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,0.5,Positive
1941,ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0.0,Neutral
1942,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",0.0,Neutral
1943,ham,K...k:)why cant you come here and search job:),0.5,Positive
1944,ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,-0.6166666666666667,Negative
1945,ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",0.0,Neutral
1946,ham,Can ü call me at 10:10 to make sure dat i've woken up...,0.5,Positive
1947,ham,Hey we can go jazz power yoga hip hop kb and yogasana,0.0,Neutral
1948,ham,The battery is for mr adewale my uncle. Aka Egbon,0.0,Neutral
1949,ham,I cant pick the phone right now. Pls send a message,0.2857142857142857,Positive
1950,ham,Wait 2 min..stand at bus stop,0.0,Neutral
1951,ham,Oh ic. I thought you meant mary jane.,0.0,Neutral
1952,ham,Haha... Really oh no... How? Then will they deduct your lesson tmr?,0.05,Positive
1953,ham,Nah im goin 2 the wrks with j wot bout u?,0.0,Neutral
1954,ham,Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,-0.125,Negative
1955,ham,Good night. Am going to sleep.,0.7,Positive
1956,ham,"Aight I'll grab something to eat too, text me when you're back at mu",0.0,Neutral
1957,ham,K...k:)why cant you come here and search job:),0.5,Positive
1958,ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,0.0,Neutral
1959,ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",0.5,Positive
1960,ham,Howz that persons story,0.0,Neutral
1961,spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,-0.5,Negative
1962,ham,LOL that would be awesome payback.,0.9,Positive
1963,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.,0.4,Positive
1964,ham,Yes :)it completely in out of form:)clark also utter waste.,0.09999999999999999,Positive
1965,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0.39999999999999997,Positive
1966,ham,Thanks. It was only from tescos but quite nice. All gone now. Speak soon,0.26666666666666666,Positive
1967,ham,What's a feathery bowa? Is that something guys have that I don't know about?,0.0,Neutral
1968,ham,Even i cant close my eyes you are in me our vava playing umma :-D,1.0,Positive
1969,ham,2 laptop... I noe infra but too slow lar... I wan fast one,-0.09999999999999999,Negative
1970,spam,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,0.4,Positive
1971,ham,Nvm it's ok...,0.5,Positive
1972,ham,Enjoy ur life. . Good night,0.55,Positive
1973,ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0.0,Neutral
1974,ham,I had askd u a question some hours before. Its answer,0.0,Neutral
1975,ham,Thats cool. Where should i cum? On you or in you? :),0.425,Positive
1976,ham,Delhi and chennai still silent.,0.0,Neutral
1977,ham,Lol alright i was thinkin that too haha,0.5,Positive
1978,spam,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,1.0,Positive
1979,ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.,-0.05555555555555555,Negative
1980,ham,Shhhhh nobody is supposed to know!,0.0,Neutral
1981,ham,"Sorry, I'll call later",-0.25,Negative
1982,ham,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt;",-0.16666666666666666,Negative
1983,ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,-0.3,Negative
1984,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,0.0,Neutral
1985,spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,0.3,Positive
1986,ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,0.012499999999999997,Positive
1987,ham,S..antha num corrct dane,0.0,Neutral
1988,ham,No calls..messages..missed calls,0.0,Neutral
1989,ham,"Sorry, I'll call later",-0.25,Negative
1990,ham,The basket's gettin full so I might be by tonight,0.35,Positive
1991,ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0.25,Positive
1992,ham,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!,0.2708333333333333,Positive
1993,spam,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,0.34545454545454546,Positive
1994,ham,Eh den sat u book e kb liao huh...,0.0,Neutral
1995,ham,Have you been practising your curtsey?,0.0,Neutral
1996,ham,Shall i come to get pickle,0.0,Neutral
1997,ham,Lol boo I was hoping for a laugh,0.55,Positive
1998,ham,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV",0.0,Neutral
1999,ham,"Well, I have to leave for my class babe ... You never came back to me ... :-( ... Hope you have a nice sleep, my love",0.0875,Positive
2000,ham,LMAO where's your fish memory when I need it?,0.6,Positive
2001,ham,But i'll b going 2 sch on mon. My sis need 2 take smth.,0.0,Neutral
2002,ham,Idea will soon get converted to live:),0.3181818181818182,Positive
2003,spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,0.17727272727272728,Positive
2004,ham,S....s...india going to draw the series after many years in south african soil..,0.25,Positive
2005,ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",-0.3,Negative
2006,ham,Can't take any major roles in community outreach. You rock mel,0.0625,Positive
2007,ham,Shopping lor. Them raining mah hard 2 leave orchard.,-0.2916666666666667,Negative
2008,ham,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,0.9,Positive
2009,ham,See the forwarding message for proof,0.0,Neutral
2010,ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",0.5222222222222223,Positive
2011,ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...,-0.25,Negative
2012,ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",-0.13333333333333333,Negative
2013,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0.22249999999999998,Positive
2014,spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,0.5852272727272727,Positive
2015,ham,Ambrith..madurai..met u in arun dha marrge..remembr?,0.0,Neutral
2016,ham,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,-0.07500000000000001,Negative
2017,ham,"Princess, is your kitty shaved or natural?",0.1,Positive
2018,ham,"Better than bb. If he wont use it, his wife will or them doctor",0.5,Positive
2019,ham,Ya it came a while ago,0.0,Neutral
2020,ham,From tomorrow onwards eve 6 to 3 work.,0.0,Neutral
2021,ham,Anything lor but toa payoh got place 2 walk meh...,0.0,Neutral
2022,ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",0.0,Neutral
2023,spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",0.4,Positive
2024,ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,0.0,Neutral
2025,ham,U having lunch alone? I now so bored...,-0.5,Negative
2026,ham,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon!",0.0,Neutral
2027,ham,"Nah man, my car is meant to be crammed full of people",0.35,Positive
2028,ham,No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,0.17045454545454544,Positive
2029,ham,Kallis is ready for bat in 2nd innings,0.1,Positive
2030,ham,Thanx but my birthday is over already.,0.0,Neutral
2031,ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",-0.25,Negative
2032,ham,"I noe la... U wana pei bf oso rite... K lor, other days den...",-0.125,Negative
2033,ham,"Yes, i'm small kid.. And boost is the secret of my energy..",-0.325,Negative
2034,ham,IM GONNA MISS U SO MUCH,0.2,Positive
2035,ham,Is avatar supposed to have subtoitles,0.0,Neutral
2036,ham,Simply sitting and watching match in office..,0.0,Neutral
2037,ham,You can jot down things you want to remember later.,-0.07777777777777779,Negative
2038,ham,Oh sorry please its over,-0.5,Negative
2039,ham,Hey are we going for the lo lesson or gym?,0.0,Neutral
2040,ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",0.0,Neutral
2041,ham,You always make things bigger than they are,0.0,Neutral
2042,ham,Ü dun wan to watch infernal affair?,-0.2,Negative
2043,ham,"Me not waking up until 4 in the afternoon, sup",0.0,Neutral
2044,spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,0.30833333333333335,Positive
2045,ham,I can send you a pic if you like :),0.5,Positive
2046,ham,Okay... I booked all already... Including the one at bugis.,0.5,Positive
2047,ham,"Aight fuck it, I'll get it later",-0.2,Negative
2048,ham,No de. But call me after some time. Ill tell you k,-0.5,Negative
2049,ham,So dont use hook up any how,0.0,Neutral
2050,ham,How much is blackberry bold2 in nigeria.,0.2,Positive
2051,ham,Hi where you. You in home or calicut?,0.0,Neutral
2052,ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,0.5,Positive
2053,spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",0.0,Neutral
2054,ham,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",0.2,Positive
2055,ham,Y so late but i need to go n get da laptop...,-0.3,Negative
2056,ham,"Sir, I am waiting for your mail.",0.0,Neutral
2057,ham,.Please charge my mobile when you get up in morning.,0.0,Neutral
2058,ham,"Nothing, i got msg frm tht unknown no..",-0.1,Negative
2059,ham,Ugh fuck it I'm resubbing to eve,-0.4,Negative
2060,ham,He didn't see his shadow. We get an early spring yay,0.1,Positive
2061,ham,I did. One slice and one breadstick. Lol,0.8,Positive
2062,ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",0.5,Positive
2063,ham,Is there any training tomorrow?,0.0,Neutral
2064,spam,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",0.0,Neutral
2065,ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,0.275,Positive
2066,ham,Cos daddy arranging time c wat time fetch ü mah...,0.0,Neutral
2067,ham,Then. You are eldest know.,0.0,Neutral
2068,ham,Who's there say hi to our drugdealer,0.0,Neutral
2069,ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.,-0.2916666666666667,Negative
2070,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",-0.5,Negative
2071,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,0.5208333333333334,Positive
2072,ham,Good night my dear.. Sleepwell&amp;Take care,0.7,Positive
2073,ham,That is wondarfull song,0.0,Neutral
2074,spam,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",0.5,Positive
2075,ham,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,0.024999999999999994,Positive
2076,ham,Must come later.. I normally bathe him in da afternoon mah..,0.075,Positive
2077,ham,"Trust me. Even if isn't there, its there.",0.0,Neutral
2078,ham,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,0.18333333333333335,Positive
2079,spam,85233 FREE>Ringtone!Reply REAL,0.2,Positive
2080,ham,I can take you at like noon,0.0,Neutral
